21610,Alberta,Edmonton,"Bachelor of Arts in Planning","https://apps.admissions.ualberta.ca/programs/ar/ar510/plan1","University of Alberta","21-Technology Education-or-Industrial Arts",University
17385,British Columbia,Vancouver,"Bachelor of Design - Industrial Design Major","https://www.ecuad.ca/academics/undergraduate-degrees/bachelor-of-design/industrial-design-major","Emily Carr University of Art and Design","21-Technology Education-or-Industrial Arts",University
26400,Nova Scotia,Wolfville,"Bachelor of Education in Technology","http://education.acadiau.ca/technology.html","Acadia University","21-Technology Education-or-Industrial Arts",University
32856,British Columbia,Kamloops,"Bachelor of Technology (Trades and Technology Leadership) Degree","http://www.tru.ca/distance/programs/technology/bachelor-technology-leadership.html","Thompson Rivers University - Open Learning","21-Technology Education-or-Industrial Arts",University
