7197,Ontario,Toronto,Bachelor of Engineering in Electrical Engineering,https://www.ryerson.ca/programs/undergraduate/electrical-engineering/,Ryerson University,14-Engineering,University
7683,British Columbia,Victoria,Bachelor of Engineering in Electrical Engineering,https://www.uvic.ca/engineering/ece/future/undergraduate/electrical/index.php,University of Victoria,14-Engineering,University
42168,Ontario,Toronto,Bachelor of Engineering in Electrical Engineering,http://futurestudents.yorku.ca/program/electrical-engineering,York University,14-Engineering,University
23938,Ontario,Ottawa,Bachelor of Engineering in Engineering Physics,http://admissions.carleton.ca/programs/engineering-physics/,Carleton University,14-Engineering,University
23939,Ontario,Ottawa,Bachelor of Engineering in Environmental Engineering,http://admissions.carleton.ca/programs/environmental-engineering/,Carleton University,14-Engineering,University
18653,Ontario,Toronto,Bachelor of Engineering in Geomatics Engineering,http://futurestudents.yorku.ca/program/geomatic-engineering,York University,14-Engineering,University
7199,Ontario,Toronto,Bachelor of Engineering in Industrial Engineering,https://www.ryerson.ca/programs/undergraduate/industrial-engineering/,Ryerson University,14-Engineering,University
35145,British Columbia,Burnaby,Bachelor of Engineering in Mechanical Engineering,https://www.bcit.ca/study/programs/8020beng,British Columbia Institute of Technology (BCIT),14-Engineering,University
2499,Newfoundland and Labrador,St. John's,Bachelor of Engineering in Mechanical Engineering,https://www.mun.ca/undergrad/programs/engineering/mechanical.php,Memorial University of Newfoundland,14-Engineering,University
6221,Ontario,Ottawa,Bachelor of Engineering in Mechanical Engineering,http://admissions.carleton.ca/programs/mechanical-engineering/,Carleton University,14-Engineering,University
7196,Ontario,Toronto,Bachelor of Engineering in Mechanical Engineering,https://www.ryerson.ca/programs/undergraduate/mechanical-engineering/,Ryerson University,14-Engineering,University
27793,British Columbia,Victoria,Bachelor of Engineering in Mechanical Engineering,https://www.uvic.ca/engineering/mechanical/prospective-students/undergraduate/index.php,University of Victoria,14-Engineering,University
46365,Ontario,Toronto,Bachelor of Engineering in Mechanical Engineering,http://futurestudents.yorku.ca/program/mechanical-engineering,York University,14-Engineering,University
46265,British Columbia,Burnaby,Bachelor of Engineering in Mining and Mineral Resource Engineering,https://www.bcit.ca/study/programs/8610beng,British Columbia Institute of Technology (BCIT),14-Engineering,University
20712,Newfoundland and Labrador,St. John's,Bachelor of Engineering in Ocean and Naval Architectural Engineering,https://www.mun.ca/undergrad/programs/engineering/ocean-naval.php,Memorial University of Newfoundland,14-Engineering,University
2522,Newfoundland and Labrador,St. John's,Bachelor of Engineering in Process Engineering,https://www.mun.ca/undergrad/programs/engineering/process.php,Memorial University of Newfoundland,14-Engineering,University
23940,Ontario,Ottawa,Bachelor of Engineering in Software Engineering,http://admissions.carleton.ca/programs/software-engineering-beng/,Carleton University,14-Engineering,University
42384,Ontario,Toronto,Bachelor of Engineering in Software Engineering,http://futurestudents.yorku.ca/program/software-engineering,York University,14-Engineering,University
29881,Ontario,Toronto,Bachelor of Engineering in Space Engineering,http://futurestudents.yorku.ca/program/space-engineering,York University,14-Engineering,University
35256,Ontario,Ottawa,Bachelor of Engineering in Sustainable and Renewable Energy Engineering,http://admissions.carleton.ca/programs/sustainable-and-renewable-energy-engineering/,Carleton University,14-Engineering,University
15436,Alberta,Edmonton,Bachelor of Science Engineering Transfer Program,https://www.macewan.ca/wcm/SchoolsFaculties/ArtsScience/Programs/BachelorofScienceinEngineeringTransfer/index.htm,Grant MacEwan University,14-Engineering,University
10631,Saskatchewan,Saskatoon,Bachelor of Science Engineering in Civil Engineering,https://admissions.usask.ca/civil-engineering.php,University of Saskatchewan,14-Engineering,University
35857,Saskatchewan,Saskatoon,Bachelor of Science Engineering in Computer Engineering,https://admissions.usask.ca/computer-engineering.php,University of Saskatchewan,14-Engineering,University
10633,Saskatchewan,Saskatoon,Bachelor of Science Engineering in Electrical Engineering,https://admissions.usask.ca/electrical-engineering.php,University of Saskatchewan,14-Engineering,University
21527,Saskatchewan,Saskatoon,Bachelor of Science Engineering in Engineering Physics,https://admissions.usask.ca/engineering-physics.php,University of Saskatchewan,14-Engineering,University
