40833,Ontario,Windsor,"Freight Forwarding & Logistics","http://www.stclaircollege.ca/","St. Clair College of Applied Arts and Technology","49-Transportation and Materials Moving",University - Master
36773,Newfoundland and Labrador,St. John's,"Master of Maritime Management","http://www.mun.ca/become/graduate/programs/MMM.php","Memorial University of Newfoundland","49-Transportation and Materials Moving",University - Master
30457,British Columbia,Vancouver,"Master of Science in Business Administration with Transportation and Logistics Specialization","http://www.sauder.ubc.ca/Programs/MSc_in_Business_Administration/Program_Overview_and_Specializations/Transportation_and_Logistics_Specialization","University of British Columbia","49-Transportation and Materials Moving",University - Master
6843,Manitoba,Winnipeg,"Post-Baccalaureate Certificate in Aerospace Program Management","https://umextended.ca/pbc-aerospace-program-management/","University of Manitoba","49-Transportation and Materials Moving",University - Master
